id,is_entire_condo,is_entire_rental_unit,is_entire_home,is_room_in_hotel,is_entire_serviced_apartment,is_entire_townhouse,room_type,accommodates,beds,bedrooms,bathrooms,host_years,host_is_superhost,host_listings_count,calculated_host_listings_count,calculated_host_listings_count_entire_homes,host_response_time,host_response_rate,host_acceptance_rate,host_has_profile_pic,neighbourhood_group,neighbourhood,latitude,longitude,availability_365,availability_30,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_communication,instant_bookable,price,has_license,has_air_conditioning,has_hot_water,has_kitchen,has_gym,has_wifi,has_hair_dryer,has_microwave,has_refrigerator,has_pool,has_washer,review_scores_rating_missing,review_scores_cleanliness_missing,review_scores_location_missing,review_scores_communication_missing,host_response_rate_missing,host_acceptance_rate_missing,reviews_per_month_missing,drive_dist_hnl_km,drive_time_hnl_min,drive_dist_wk_km,drive_time_wk_min
2014800,False,True,False,False,False,False,Entire home/apt,6.0,4.0,2.0,2.0,12.01368925393566,True,3.0,2,2.0,within an hour,1.0,1.0,True,Honolulu,Koolauloa,21.69899,-157.99387,322,16.0,1,1125.0,1.0,1125.0,465,31,2.0,3.25,4.71,4.61,4.87,4.9,True,445.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,68.1,69.6,71.2,73.4
2088200,False,False,False,True,False,False,Private room,3.0,2.0,1.0,1.0,11.97262149212868,True,1.0,1,0.0,missing,0.0,1.0,True,Honolulu,Primary Urban Center,21.28987,-157.83828,319,0.0,7,365.0,7.0,365.0,95,2,0.0,0.91,4.74,4.68,4.95,4.86,False,148.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,1,0,0,23.2,33.3,1.7,7.2
1392595,False,False,False,False,False,False,Entire home/apt,3.0,1.0,1.0,1.0,12.39151266255989,True,1.0,1,1.0,within an hour,1.0,0.88,True,Honolulu,Primary Urban Center,21.32462,-157.80168,216,16.0,30,60.0,30.0,60.0,133,4,1.0,0.93,4.95,4.92,4.96,4.98,False,150.0,True,True,True,False,False,True,True,False,True,False,True,0,0,0,0,0,0,0,27.0,31.4,7.2,17.6
1436904,True,False,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,12.366872005475702,False,1.0,1,1.0,within a day,1.0,0.94,True,Honolulu,Primary Urban Center,21.29242,-157.85074,52,2.0,30,365.0,30.0,365.0,52,3,0.0,0.35,4.71,4.3,4.84,4.8,False,150.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,21.9,30.4,2.4,8.4
1578534,False,False,False,False,False,False,Entire home/apt,4.0,3.0,0.0,1.0,12.281998631074606,False,2.0,2,2.0,within a day,1.0,1.0,True,Honolulu,North Shore Oahu,21.65186,-158.05241,362,29.0,29,1125.0,29.0,1125.0,48,0,0.0,0.35,4.94,4.98,4.79,5.0,False,150.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,60.8,62.9,64.7,70.2
1581386,False,True,False,False,False,False,Entire home/apt,2.0,2.0,0.0,1.0,13.295003422313483,True,1.0,1,1.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.28548,-157.83952,241,0.0,7,365.0,6.9,1093.4,249,1,0.0,1.7,4.79,4.82,4.82,4.96,False,180.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,23.5,34.4,0.9,5.1
1583137,False,False,False,False,False,False,Entire home/apt,2.0,1.0,1.0,1.0,12.317590691307323,False,1.0,1,1.0,within a few hours,1.0,1.0,True,Honolulu,Koolaupoko,21.391829,-157.734482,225,0.0,29,300.0,29.0,1125.0,174,1,0.0,1.19,4.84,4.96,4.88,4.95,False,100.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,39.4,40.6,23.6,33.7
1637688,False,False,True,False,False,False,Entire home/apt,4.0,6.0,2.0,1.5,13.347022587268992,False,1.0,1,1.0,within a few hours,1.0,1.0,True,Honolulu,North Shore Oahu,21.67883,-158.03697,169,0.0,30,90.0,30.0,90.0,23,0,0.0,0.25,4.96,5.0,5.0,5.0,False,200.0,True,True,True,True,True,True,True,True,True,False,True,0,0,0,0,0,0,0,62.7,63.8,66.6,71.1
1640421,False,True,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,12.999315537303216,True,8.0,8,8.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.2809674,-157.8256348,331,9.0,1,365.0,1.0,365.0,67,38,3.0,2.74,4.94,4.93,4.96,5.0,True,175.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,25.7,32.8,2.0,7.0
1646411,True,False,False,False,False,False,Entire home/apt,4.0,2.0,0.0,1.0,13.34154688569473,True,25.0,24,24.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.2802294,-157.8273114,325,10.0,1,365.0,1.0,365.0,60,0,0.0,0.42,4.67,4.65,4.87,4.65,True,164.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,25.8,33.9,2.1,8.1
1720444,True,False,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,12.19438740588638,True,1.0,1,1.0,within an hour,1.0,1.0,True,Honolulu,Koolauloa,21.70027,-157.99213,308,17.0,2,28.0,2.0,1125.0,235,28,2.0,1.62,4.86,4.85,4.94,4.94,True,265.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,69.8,74.0,72.8,77.8
1725643,False,False,False,False,False,False,Entire home/apt,2.0,3.0,1.0,1.0,9.311430527036276,False,3.0,3,3.0,missing,0.0,0.0,True,Honolulu,North Shore Oahu,21.59236,-158.09895,365,30.0,30,1125.0,30.0,1125.0,49,0,0.0,0.38,4.8,4.76,4.77,4.98,False,118.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,1,1,0,50.0,48.5,53.9,55.8
1733842,False,False,False,False,False,False,Entire home/apt,2.0,1.0,1.0,1.0,12.183436002737851,True,1.0,1,1.0,within an hour,1.0,0.89,True,Honolulu,Koolaupoko,21.40031,-157.7502,222,8.0,30,1125.0,30.0,1125.0,216,5,0.0,1.49,4.82,4.85,4.73,4.87,False,159.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,38.2,36.9,23.7,34.9
1750621,True,False,False,False,False,False,Entire home/apt,4.0,2.0,2.0,2.0,14.097193702943189,True,1.0,1,1.0,within an hour,1.0,1.0,True,Honolulu,North Shore Oahu,21.58269,-158.13583,66,0.0,30,90.0,30.0,1125.0,95,6,0.0,0.66,4.76,4.77,4.88,4.88,False,150.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,51.1,50.0,54.9,57.2
1783189,True,False,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,13.032169746748805,True,2.0,2,2.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.2721,-157.82146,303,18.0,3,100.0,3.0,1125.0,205,3,0.0,1.42,4.81,4.8,4.97,4.97,False,181.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,27.6,34.4,3.8,12.1
1836706,False,False,False,False,False,False,Entire home/apt,2.0,2.0,1.0,1.0,12.120465434633813,False,1.0,1,1.0,missing,0.0,1.0,True,Honolulu,North Shore Oahu,21.63904,-158.0439,321,17.0,30,60.0,30.0,1125.0,35,0,0.0,0.25,4.97,4.89,4.89,4.97,True,155.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,1,0,0,62.8,65.0,65.8,68.8
1843839,False,False,False,False,False,False,Private room,2.0,1.0,1.0,1.0,12.147843942505132,False,1.0,1,0.0,missing,0.0,0.5,True,Honolulu,East Honolulu,21.29375,-157.72507,364,29.0,30,365.0,30.0,365.0,337,1,0.0,2.34,4.88,4.94,4.86,4.95,False,120.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,1,0,0,35.8,37.0,14.0,20.8
1859789,False,True,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,12.10403832991102,True,1.0,1,1.0,within an hour,1.0,1.0,True,Honolulu,Koolaupoko,21.38723,-157.72906,356,21.0,30,180.0,30.0,1125.0,176,1,0.0,1.26,4.9,4.92,4.8,4.97,False,150.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,40.3,42.0,24.5,35.2
2138927,False,False,True,False,False,False,Entire home/apt,8.0,5.0,4.0,3.0,14.05886379192334,False,3.0,3,3.0,within an hour,1.0,0.8,True,Honolulu,Koolaupoko,21.41297,-157.76995,263,17.0,30,180.0,30.0,180.0,26,0,0.0,0.28,4.92,5.0,4.96,5.0,False,1261.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,36.7,34.7,24.6,32.4
2142960,False,True,False,False,False,False,Entire home/apt,3.0,4.0,1.0,1.0,11.928815879534566,True,6.0,3,3.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.28582,-157.8366,245,8.0,3,28.0,3.0,28.0,108,16,0.0,0.78,4.59,4.38,4.81,4.91,False,125.0,True,True,True,False,True,True,True,True,True,True,True,0,0,0,0,0,0,0,23.7,35.8,1.2,5.6
2148940,False,False,False,False,False,False,Entire home/apt,6.0,4.0,2.0,2.0,14.559890485968516,True,1.0,1,1.0,within an hour,1.0,0.56,True,Honolulu,Koolaupoko,21.32398,-157.67835,335,29.0,30,1125.0,30.0,1125.0,214,2,0.0,1.51,4.84,4.6,4.92,4.95,False,350.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,47.9,50.4,26.1,34.3
2191014,False,False,False,False,False,False,Private room,2.0,1.0,1.0,1.0,12.919917864476384,True,2.0,2,1.0,within a few hours,0.86,1.0,True,Honolulu,Koolaupoko,21.38491,-157.72789,215,0.0,30,180.0,30.0,180.0,90,0,0.0,0.64,4.74,4.72,4.87,4.75,False,119.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,40.6,43.0,24.8,36.2
2199072,False,False,True,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,13.727583846680355,False,2.0,2,1.0,within a few hours,1.0,0.83,True,Honolulu,East Honolulu,21.27263,-157.70185,224,0.0,29,365.0,29.0,365.0,221,0,0.0,1.56,4.86,4.89,4.9,4.91,False,91.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,38.3,41.5,16.5,25.4
2227842,False,False,False,False,False,False,Private room,4.0,3.0,1.0,1.0,11.887748117727584,False,7.0,7,1.0,within a day,1.0,0.85,True,Honolulu,Koolaupoko,21.39308,-157.73299,168,5.0,30,90.0,29.0,90.0,83,11,1.0,0.61,4.67,4.47,4.84,4.7,False,100.0,False,True,False,True,False,True,True,False,False,False,True,0,0,0,0,0,0,0,39.6,41.1,23.8,34.3
2228088,False,False,False,False,False,False,Private room,8.0,5.0,4.0,2.0,11.887748117727584,False,7.0,7,1.0,within a day,1.0,0.85,True,Honolulu,Koolaupoko,21.39308,-157.73299,236,9.0,30,90.0,29.0,90.0,101,9,0.0,0.75,4.51,4.28,4.91,4.72,False,155.0,False,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,39.6,41.1,23.8,34.3
2228180,False,False,False,False,False,False,Private room,3.0,1.0,1.0,1.0,11.887748117727584,False,7.0,7,1.0,within a day,1.0,0.85,True,Honolulu,Koolaupoko,21.39308,-157.73299,234,16.0,30,90.0,30.0,90.0,97,9,1.0,0.73,4.62,4.66,4.93,4.76,False,85.0,False,True,False,True,False,True,True,False,False,False,True,0,0,0,0,0,0,0,39.6,41.1,23.8,34.3
2228243,False,True,False,False,False,False,Entire home/apt,4.0,1.0,1.0,1.0,11.887748117727584,False,7.0,7,1.0,within a day,1.0,0.85,True,Honolulu,Koolaupoko,21.39308,-157.73299,236,11.0,30,90.0,30.0,90.0,37,4,1.0,0.28,4.62,4.68,4.95,4.59,False,85.0,False,False,False,True,False,True,True,False,False,False,True,0,0,0,0,0,0,0,39.6,41.1,23.8,34.3
2228762,False,False,False,False,False,False,Private room,2.0,1.0,1.0,1.0,11.887748117727584,False,7.0,7,1.0,within a day,1.0,0.85,True,Honolulu,Koolaupoko,21.3934,-157.73323,255,1.0,30,90.0,30.0,90.0,127,5,1.0,0.97,4.64,4.6,4.85,4.68,False,60.0,False,True,False,False,False,True,True,False,False,False,True,0,0,0,0,0,0,0,39.6,41.1,23.8,34.3
2228778,False,False,False,False,False,False,Private room,2.0,1.0,1.0,1.0,11.887748117727584,False,7.0,7,1.0,within a day,1.0,0.85,True,Honolulu,Koolaupoko,21.3934,-157.73323,259,1.0,30,90.0,30.0,90.0,73,5,0.0,0.52,4.71,4.73,4.89,4.68,False,60.0,False,True,False,False,False,True,True,False,False,False,True,0,0,0,0,0,0,0,39.6,41.1,23.8,34.3
2236758,False,True,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,11.890485968514716,True,1.0,1,1.0,within an hour,1.0,1.0,True,Honolulu,Waianae,21.46128,-158.21226,194,4.0,2,90.0,2.0,90.0,85,4,0.0,0.73,4.94,4.88,4.75,4.95,True,243.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,56.1,55.4,60.0,62.6
2237000,False,False,False,False,False,False,Entire home/apt,6.0,4.0,2.0,2.0,11.88227241615332,True,1.0,1,1.0,within an hour,1.0,1.0,True,Honolulu,Ewa,21.33438,-158.12335,229,2.0,6,365.0,6.9,1125.0,200,28,2.0,1.44,4.97,4.96,4.98,4.96,False,458.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,40.7,38.0,44.6,45.3
2257518,True,False,False,False,False,False,Entire home/apt,2.0,1.0,1.0,1.0,11.871321013004792,True,5.0,4,4.0,within a few hours,1.0,0.77,True,Honolulu,Primary Urban Center,21.27692,-157.82493,116,30.0,30,90.0,24.7,90.0,134,5,1.0,0.95,4.86,4.86,4.94,4.93,False,159.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,26.3,35.2,2.6,9.4
2269127,False,False,False,False,False,False,Private room,5.0,3.0,2.0,1.0,11.887748117727584,False,7.0,7,1.0,within a day,1.0,0.85,True,Honolulu,Koolaupoko,21.39308,-157.73299,237,12.0,30,90.0,29.5,90.0,18,0,0.0,0.13,4.61,4.33,4.83,4.78,False,148.0,False,True,False,True,False,True,True,False,False,False,True,0,0,0,0,0,0,0,39.6,41.1,23.8,34.3
2303459,True,False,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,11.852156057494868,False,10.0,10,10.0,within a few hours,1.0,0.96,True,Honolulu,Primary Urban Center,21.27589,-157.82317,210,3.0,2,28.0,2.0,28.0,270,23,2.0,1.93,4.65,4.59,4.92,4.78,False,109.0,True,True,True,True,False,True,True,True,True,False,False,0,0,0,0,0,0,0,28.0,35.4,2.8,10.0
2315252,False,True,False,False,False,False,Entire home/apt,4.0,3.0,1.0,1.0,11.846680355920602,True,15.0,15,15.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.27552,-157.82186,334,14.0,2,1125.0,2.0,1125.0,298,32,1.0,2.14,4.67,4.67,4.89,4.83,False,150.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,27.8,35.3,2.9,9.9
2343812,False,True,False,False,False,False,Entire home/apt,2.0,2.0,0.0,1.0,9.831622176591376,True,18.0,16,16.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.27932,-157.82756,78,11.0,1,1125.0,2.6,1125.0,217,23,3.0,1.6,4.91,4.85,4.98,4.99,False,192.0,True,True,True,True,False,True,True,True,True,False,False,0,0,0,0,0,0,0,26.0,34.9,2.3,9.1
2351577,True,False,False,False,False,False,Entire home/apt,5.0,2.0,2.0,1.0,12.952772073921972,True,2.0,2,2.0,missing,0.0,0.77,True,Honolulu,Waianae,21.48218,-158.19577,214,16.0,30,120.0,29.8,1125.0,120,5,0.0,0.86,4.58,4.61,4.41,4.78,False,130.0,True,True,True,True,False,True,True,False,True,True,True,0,0,0,0,1,0,0,58.4,57.7,62.3,65.0
2393641,True,False,False,False,False,False,Entire home/apt,3.0,1.0,1.0,1.0,12.952772073921972,True,2.0,2,2.0,missing,0.0,0.77,True,Honolulu,Waianae,21.48286,-158.20193,262,8.0,30,240.0,30.0,1125.0,77,3,0.0,0.72,4.68,4.75,4.55,4.86,False,100.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,1,0,0,58.6,58.1,62.5,65.4
2407312,False,False,False,False,False,False,Entire home/apt,3.0,1.0,1.0,1.0,11.800136892539356,False,6.0,6,6.0,within a few hours,0.67,0.75,True,Honolulu,North Shore Oahu,21.67886,-158.03739,273,20.0,30,365.0,30.0,365.0,172,0,0.0,1.26,4.72,4.62,4.96,4.85,False,245.0,False,True,True,True,False,True,True,False,False,False,True,0,0,0,0,0,0,0,62.8,64.1,66.7,71.4
3093329,False,False,False,False,False,False,Entire home/apt,8.0,6.0,4.0,2.0,11.550992470910336,False,3.0,3,3.0,within a few hours,1.0,1.0,True,Honolulu,Waianae,21.47452,-158.21826,151,10.0,30,31.0,29.6,31.0,48,0,0.0,0.36,4.5,4.42,4.28,4.77,False,800.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,57.4,55.6,61.3,62.9
3163508,False,False,True,False,False,False,Entire home/apt,3.0,3.0,1.0,1.0,11.572895277207392,False,5.0,5,5.0,a few days or more,0.1,0.11,True,Honolulu,North Shore Oahu,21.67067,-158.04533,325,30.0,30,1125.0,30.0,1125.0,73,0,0.0,0.53,4.21,4.21,4.87,4.4,False,225.0,False,True,True,True,False,True,False,False,True,False,True,0,0,0,0,0,0,0,61.3,62.8,65.2,70.1
3163686,False,False,False,False,False,False,Entire home/apt,4.0,2.0,0.0,1.0,11.572895277207392,False,5.0,5,5.0,a few days or more,0.1,0.11,True,Honolulu,North Shore Oahu,21.66997,-158.04345,365,30.0,30,1125.0,30.0,1125.0,41,0,0.0,0.3,4.49,4.41,4.93,4.49,False,233.0,False,True,True,True,False,True,False,False,True,False,True,0,0,0,0,0,0,0,61.4,62.4,65.3,69.7
3163832,False,False,False,False,False,False,Entire home/apt,4.0,2.0,0.0,1.0,11.572895277207392,False,5.0,5,5.0,a few days or more,0.1,0.11,True,Honolulu,North Shore Oahu,21.67202,-158.04376,286,30.0,30,1125.0,30.0,1125.0,56,0,0.0,0.42,4.48,4.36,4.93,4.63,False,189.0,False,True,True,True,False,True,False,False,True,False,True,0,0,0,0,0,0,0,61.8,62.6,65.7,69.9
3163942,False,False,False,False,False,False,Entire home/apt,4.0,2.0,0.0,1.0,11.572895277207392,False,5.0,5,5.0,a few days or more,0.1,0.11,True,Honolulu,North Shore Oahu,21.67226,-158.04347,365,30.0,30,1125.0,30.0,1125.0,73,0,0.0,0.55,4.48,4.55,4.9,4.39,False,198.0,False,True,True,True,False,True,False,True,True,False,True,0,0,0,0,0,0,0,61.8,62.6,65.7,69.9
3193480,False,True,False,False,False,False,Entire home/apt,3.0,2.0,0.0,1.0,11.58110882956879,True,7.0,6,6.0,within an hour,1.0,0.96,True,Honolulu,Primary Urban Center,21.28406,-157.83037,10,10.0,1,1125.0,1.0,1125.0,2,0,0.0,0.03,4.5,5.0,4.5,5.0,False,136.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,25.4,33.5,1.4,6.0
3194388,False,True,False,False,False,False,Entire home/apt,4.0,2.0,0.0,1.0,11.58110882956879,True,7.0,6,6.0,within an hour,1.0,0.96,True,Honolulu,Primary Urban Center,21.2842,-157.83048,349,20.0,2,90.0,2.0,88.0,38,1,1.0,0.34,4.79,4.73,4.76,4.87,False,125.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,25.4,33.5,1.4,6.0
3209889,True,False,False,False,False,False,Entire home/apt,2.0,1.0,1.0,1.0,11.512662559890488,False,1.0,1,1.0,a few days or more,0.0,0.0,True,Honolulu,North Shore Oahu,21.58257030434944,-158.13790948522657,43,0.0,10,90.0,21.0,90.0,1,0,0.0,0.08,5.0,4.0,5.0,5.0,False,211.0,False,False,False,True,False,True,False,False,False,False,True,0,0,0,0,0,1,0,51.0,49.9,54.9,57.2
3219880,False,True,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,13.571526351813826,False,30.0,28,27.0,within an hour,0.98,0.99,True,Honolulu,Primary Urban Center,21.27631,-157.82252,34,21.0,2,120.0,2.0,120.0,186,10,0.0,1.38,4.48,4.37,4.82,4.82,False,86.0,True,True,True,False,False,True,True,True,True,False,False,0,0,0,0,0,0,0,28.0,35.3,2.8,10.3
3220225,True,False,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,13.571526351813826,False,30.0,28,27.0,within an hour,0.98,0.99,True,Honolulu,Primary Urban Center,21.27658,-157.82436,254,15.0,2,150.0,2.0,150.0,211,7,1.0,1.55,4.43,4.36,4.88,4.79,False,89.0,True,True,True,False,False,True,True,True,True,False,False,0,0,0,0,0,0,0,26.4,35.6,2.7,9.7
3220245,True,False,False,False,False,False,Entire home/apt,3.0,2.0,0.0,1.0,13.571526351813826,False,30.0,28,27.0,within an hour,0.98,0.99,True,Honolulu,Primary Urban Center,21.27475,-157.82387,53,2.0,2,120.0,2.0,120.0,180,10,0.0,1.31,4.38,4.37,4.73,4.65,False,113.0,True,True,True,True,False,True,True,True,True,False,False,0,0,0,0,0,0,0,28.0,35.9,3.1,10.8
3269118,True,False,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,13.571526351813826,False,30.0,28,27.0,within an hour,0.98,0.99,True,Honolulu,Primary Urban Center,21.28156,-157.82792,43,9.0,2,1125.0,2.0,1125.0,160,9,0.0,1.17,4.42,4.35,4.79,4.85,False,123.0,True,True,True,True,True,True,True,True,True,False,True,0,0,0,0,0,0,0,25.6,33.8,1.9,8.0
3282420,False,False,False,False,False,False,Private room,4.0,2.0,0.0,1.0,11.874058863791925,True,1.0,1,0.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.28244,-157.83261,343,30.0,2,1125.0,2.0,1125.0,149,13,2.0,1.09,4.69,4.71,4.89,4.69,True,143.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,24.7,40.1,1.0,3.8
3293387,False,False,False,False,False,True,Entire home/apt,7.0,5.0,2.0,3.0,11.490759753593428,True,21.0,20,20.0,within an hour,1.0,1.0,True,Honolulu,Koolauloa,21.700419591139735,-157.9960192320208,222,6.0,1,1125.0,1.0,1125.0,163,18,2.0,1.22,4.77,4.72,4.92,4.89,True,294.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,68.2,70.0,71.3,73.8
3294207,False,True,False,False,False,False,Entire home/apt,3.0,2.0,0.0,1.0,13.571526351813826,False,30.0,28,27.0,within an hour,0.98,0.99,True,Honolulu,Primary Urban Center,21.27696,-157.82326,22,22.0,2,120.0,2.0,120.0,214,11,1.0,1.57,4.46,4.44,4.79,4.73,False,99.0,True,True,True,True,False,True,True,True,True,False,False,0,0,0,0,0,0,0,26.3,35.4,2.6,9.6
2496505,True,False,False,False,False,False,Entire home/apt,4.0,2.0,0.0,1.0,13.34154688569473,True,25.0,24,24.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.2802294,-157.8273114,322,11.0,1,365.0,1.0,365.0,70,1,0.0,0.5,4.76,4.77,4.91,4.74,True,164.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,25.8,33.9,2.1,8.1
2530337,False,True,False,False,False,False,Entire home/apt,2.0,1.0,1.0,1.0,12.514715947980836,False,1.0,1,1.0,within a few hours,1.0,0.8,True,Honolulu,Primary Urban Center,21.3099,-157.85178,202,23.0,30,180.0,30.0,180.0,142,0,0.0,1.04,4.85,4.89,4.67,4.96,False,70.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,20.3,25.4,5.0,13.1
2644958,False,True,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,12.323066392881588,False,2.0,2,2.0,within a few hours,1.0,1.0,True,Honolulu,Koolaupoko,21.38957,-157.73053,238,14.0,30,300.0,30.0,300.0,45,0,0.0,0.33,4.82,4.93,4.7,4.98,False,114.0,False,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,39.9,41.3,24.1,34.5
2676177,False,False,False,False,True,False,Entire home/apt,10.0,3.0,2.0,2.0,11.68788501026694,False,6.0,1,1.0,within a few hours,1.0,0.41,True,Honolulu,Ewa,21.33078,-158.1206,13,0.0,7,14.0,6.9,14.0,9,2,0.0,0.07,4.56,4.56,4.78,4.44,False,623.0,False,True,True,True,True,True,True,False,False,True,True,0,0,0,0,0,0,0,41.6,39.5,45.4,46.8
2695820,False,True,False,False,False,False,Entire home/apt,2.0,2.0,0.0,1.0,11.838466803559204,False,14.0,13,7.0,within an hour,1.0,0.99,True,Honolulu,Primary Urban Center,21.27273,-157.81984,279,1.0,1,30.0,1.0,1125.0,263,39,2.0,1.9,4.68,4.67,4.94,4.88,True,128.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,27.5,33.5,3.7,11.3
2710849,False,False,False,False,False,False,Entire home/apt,2.0,1.0,1.0,1.0,11.676933607118412,True,3.0,2,2.0,within an hour,1.0,1.0,True,Honolulu,North Shore Oahu,21.68149,-158.0285,42,0.0,30,45.0,30.0,1125.0,215,0,0.0,1.54,4.68,4.86,4.72,4.79,True,124.0,True,True,True,True,False,True,True,False,True,False,True,0,0,0,0,0,0,0,63.5,65.7,67.3,73.0
2811961,False,False,True,False,False,False,Entire home/apt,16.0,10.0,6.0,6.5,11.994524298425736,True,13.0,11,11.0,within an hour,0.89,0.62,True,Honolulu,East Honolulu,21.28169,-157.7361,325,13.0,30,1125.0,30.0,87.2,1,0,0.0,0.01,5.0,5.0,5.0,5.0,False,1655.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,33.6,33.8,11.8,17.7
2867209,True,False,False,False,False,False,Entire home/apt,5.0,2.0,2.0,2.0,11.63586584531143,False,2.0,2,2.0,missing,0.0,0.2,True,Honolulu,Primary Urban Center,21.2619,-157.82067,261,29.0,30,365.0,30.0,365.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,300.0,True,True,True,True,False,True,True,True,True,False,True,1,1,1,1,1,0,1,28.9,37.0,5.2,14.8
